name,smiles,p_crbn_glue,ppil4_affinity_kcal_mol,p_ppil4_bind,mgd_composite_score,error
cand_0,CCc1ccc(OC)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-5.984,0.37378804216497713,0.35136075963507846,
cand_1,O=C1CCC(N2C(=O)c3ccc(I)cc3C2=O)C(=O)N1,0.99,-5.861,0.3454726257289133,0.34201789947162414,
cand_2,NC(=O)c1cc(Cl)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-6.132,0.40902438033162597,0.3803926737084122,
cand_3,Cc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,-6.048,0.3888853534879901,0.3694410858135906,
cand_4,COc1ccc(S(N)(=O)=O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.125,0.40733340004593027,0.37678339504248554,
cand_5,NC(=O)c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-6.48,0.4950001666600004,0.46530015666040037,
cand_6,Nc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.99,-5.642,0.2977573722693818,0.294779798546688,
cand_7,O=C1CCC(N2C(=O)c3cccc(I)c3C2=O)C(=O)N1,0.965,-5.734,0.3173450210892312,0.3062379453511081,
cand_8,COc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.99,-6.219,0.43020862980746033,0.4259065435093857,
cand_9,N#Cc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.975,-6.349,0.46232156497496213,0.45076352585058804,
cand_10,Cc1ccc2c(c1Br)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-6.131,0.40878267890407904,0.38016789138079354,
cand_11,N#Cc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.975,-6.435,0.48375571893792746,0.47166182596447925,
cand_12,NS(=O)(=O)c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.97,-6.494,0.4985000044999837,0.4835450043649842,
cand_13,O=C1CCC(N2C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3C2=O)C(=O)N1,0.96,-6.43,0.48250714233361014,0.46320685664026573,
cand_14,O=C1CCC(N2C(=O)c3ccc(Br)cc3C2=O)C(=O)N1,0.95,-5.958,0.36772245406522486,0.3493363313619636,
cand_15,CCc1cc2c(cc1O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.134,0.4095079150234363,0.3910800588473817,
cand_16,COc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.975,-5.931,0.3614676016364688,0.35243091159555706,
cand_17,O=C1CCC(N2C(=O)c3cc(Cl)c([N+](=O)[O-])cc3C2=O)C(=O)N1,0.925,-5.988,0.3747247960009129,0.34662043630084444,
cand_18,O=C1CCC(N2C(=O)c3cccc([N+](=O)[O-])c3C2=O)C(=O)N1,0.895,-5.681,0.30597597335744864,0.2738484961549165,
cand_19,Cc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.98,-5.938,0.3630848247195855,0.35582312822519374,
cand_20,Nc1cc2c(c(S(N)(=O)=O)c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-5.826,0.33760175331005493,0.32240967441110246,
cand_21,CCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.97,-5.916,0.35801271400436063,0.3472723325842298,
cand_22,NC(=O)c1ccc2c(c1C(=O)O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.172,0.41872733339077445,0.38732278338646636,
cand_23,O=C1CCC(N2C(=O)c3c(Cl)ccc(I)c3C2=O)C(=O)N1,0.925,-5.714,0.31302819161693013,0.28955107724566037,
cand_24,NS(=O)(=O)c1ccc2c(c1C(=O)O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.187,0.4223826423094693,0.39070394413625914,
cand_25,O=C1CCC(N2C(=O)c3ccc(F)c(I)c3C2=O)C(=O)N1,0.965,-5.845,0.3418636849519818,0.32989845597866246,
cand_26,O=C1CCC(N2C(=O)c3ccc([N+](=O)[O-])c(I)c3C2=O)C(=O)N1,0.91,-6.061,0.3919792750146393,0.3567011402633218,
cand_27,O=C1CCC(N2C(=O)c3cccc(O)c3C2=O)C(=O)N1,0.98,-6.102,0.4017929560806008,0.39375709695898875,
cand_28,N#Cc1cc2c(cc1I)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.287,0.446950415720503,0.4268376470130803,
cand_29,O=C1CCC(N2C(=O)c3ccc(C(F)(F)F)c(O)c3C2=O)C(=O)N1,0.915,-6.323,0.4558651649008342,0.4171166258842633,
cand_30,CNc1cc2c(c([N+](=O)[O-])c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.895,-6.0,0.3775406687981454,0.33789889857434013,
cand_31,O=C1CCC(N2C(=O)c3cccc(C(F)(F)F)c3C2=O)C(=O)N1,0.975,-6.32,0.45512110762641994,0.44374307993575945,
cand_32,O=C1CCC(N2C(=O)c3ccc(Cl)cc3C2=O)C(=O)N1,0.985,-5.772,0.32563376699756175,0.32074926049259833,
cand_33,O=C1CCC(N2C(=O)c3cccc(Br)c3C2=O)C(=O)N1,0.95,-5.891,0.35228734517170474,0.3346729779131195,
cand_34,Nc1ccc(N)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,-5.893,0.352743841823411,0.33334293052312336,
cand_35,COc1ccc2c(c1O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.493,0.4982500071457984,0.4758287568242375,
cand_36,Cc1ccc(C#N)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-6.132,0.40902438033162597,0.3844829175117284,
cand_37,CCc1ccc(CC)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-5.623,0.2937998381134745,0.2732338494455313,
cand_38,O=C1CCC(N2C(=O)c3ccc(F)cc3C2=O)C(=O)N1,0.975,-5.824,0.337154645059339,0.32872577893285554,
cand_39,CCc1cc2c(cc1F)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-5.941,0.36377887198019093,0.3474088227410823,
cand_40,CCc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.97,-6.095,0.4001116311360017,0.3881082822019216,
cand_41,CNc1ccc(N)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.032,0.3850897258928416,0.3562079964508785,
cand_42,NC(=O)c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-6.322,0.4556171237524286,0.4237239250897586,
cand_43,NC(=O)c1cc(C(N)=O)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.895,-6.671,0.5426461326454622,0.4856682887176887,
cand_44,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-5.681,0.30597597335744864,0.2922070545563634,
cand_45,O=C1CCC(N2C(=O)c3cccc(Cl)c3C2=O)C(=O)N1,0.96,-5.891,0.35228734517170474,0.33819585136483654,
cand_46,CCc1ccc(O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-5.947,0.3651686665528022,0.3377810165613421,
cand_47,CNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.97,-6.027,0.3839064300777494,0.3723892371754169,
cand_48,O=C1CCC(N2C(=O)c3cccc(F)c3C2=O)C(=O)N1,0.945,-5.811,0.33425556513515803,0.3158715090527243,
cand_49,CNc1cc(Cl)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.295,0.448928730692658,0.42872693781148835,
cand_50,CN(C)c1ccc2c(c1Br)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-6.032,0.3850897258928416,0.35813344508034267,
cand_51,CCc1cc(I)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,-6.059,0.3915027150842438,0.37584260648087403,
cand_52,NC(=O)c1cc(Br)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.885,-6.299,0.44991849846956017,0.39817787114556075,
cand_53,Cc1cc2c(cc1[N+](=O)[O-])C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,-6.273,0.44349244003649396,0.4035781204332095,
cand_54,O=C1CCC(N2C(=O)c3ccc(C(=O)O)cc3C2=O)C(=O)N1,0.98,-6.212,0.4284935705324441,0.41992369912179517,
cand_55,COc1cc2c(cc1N)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,-5.925,0.3600839032622658,0.3420797080991525,
cand_56,O=C1CCC(N2C(=O)c3ccc(O)cc3C2=O)C(=O)N1,0.995,-5.835,0.3396173269207839,0.33791924028618,
cand_57,CN(C)c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.98,-6.231,0.4331526100285035,0.42448955782793346,
cand_58,O=C1CCC(N2C(=O)c3ccc([N+](=O)[O-])cc3C2=O)C(=O)N1,0.945,-6.38,0.4700359482354282,0.44418397108247964,
cand_59,NC(=O)c1c(F)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-6.237,0.4346263852740759,0.4085488021576313,
cand_60,NC(=O)c1ccc2c(c1N)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-6.526,0.5064996338580845,0.4761096558265994,
cand_61,CCc1cc2c(cc1OC)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,-6.033,0.3853265487153865,0.3660602212796172,
cand_62,O=C1CCC(N2C(=O)c3cccc(C(=O)O)c3C2=O)C(=O)N1,0.935,-6.064,0.39269450082477253,0.3671693582711623,
cand_63,NC(=O)c1cc(I)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,-6.129,0.408299408429781,0.385842940966143,
cand_64,COc1ccc2c(c1C)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.965,-6.144,0.4119281968435018,0.3975107099539792,
cand_65,N#Cc1ccc2c(c1C(N)=O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-6.9,0.5986876601124521,0.5627664005057049,
cand_66,N#Cc1cc2c(cc1C(=O)O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,-6.529,0.5072494919385613,0.4742782749625548,
cand_67,Cc1ccc2c(c1C#N)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.182,0.4211632403547518,0.3895759973281454,
cand_68,O=C1CCC(N2C(=O)c3ccc(Br)c(O)c3C2=O)C(=O)N1,0.935,-5.822,0.3367078279517105,0.31482181913484936,
cand_69,CNc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.985,-5.738,0.31821220214745827,0.3134390191152464,
cand_70,Cc1ccc2c(c1C(N)=O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,-6.621,0.5302131464355302,0.4957492919172208,
cand_71,CCc1cc(C(=O)O)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.92,-6.142,0.4114437956141709,0.37852829196503723,
cand_72,CCc1ccc(I)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.92,-5.835,0.3396173269207839,0.3124479407671212,
cand_73,CN(C)c1cc2c(cc1C(N)=O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,-6.222,0.4309441707529759,0.40724224136156223,
cand_74,CNc1ccc(S(N)(=O)=O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.915,-5.742,0.31908064526518976,0.29195879041764866,
cand_75,CCc1c(OC)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,-5.695,0.3089569875842772,0.2965987080809061,
cand_76,Cc1cc2c(cc1Br)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,-6.117,0.405403537798677,0.379052307841763,
cand_77,Cc1cc(Cl)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-6.248,0.43733129232018797,0.40671810185777485,
cand_78,O=C1CCC(N2C(=O)c3cc(C(F)(F)F)cc(F)c3C2=O)C(=O)N1,0.95,-6.338,0.45958834166338,0.43660892458021094,
cand_79,CCc1cc(OC)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-5.892,0.3525155598344842,0.32783947064607033,
cand_80,Nc1cc(F)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.89,-5.728,0.31604662498342245,0.281281496235246,
cand_81,NS(=O)(=O)c1ccc(O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-6.325,0.4563613127629212,0.42441602086951674,
cand_82,CCc1c(Br)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-5.955,0.36702522331953935,0.3394983315705739,
cand_83,CCc1ccc(C)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.885,-5.909,0.35640544077961955,0.31541881508996333,
cand_84,COc1cc2c(c(C(F)(F)F)c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,-6.033,0.3853265487153865,0.36991348676677105,
cand_85,CCc1ccc2c(c1I)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,-5.852,0.34344037417764967,0.3125307405016612,
cand_86,O=C1CCC(N2C(=O)c3ccc(I)c(Cl)c3C2=O)C(=O)N1,0.965,-6.009,0.3796580215222348,0.3663699907689566,
cand_87,CN(C)c1cc(O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,-6.271,0.4429988821891786,0.4208489380797196,
cand_88,CNc1ccc2c(c1S(N)(=O)=O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-6.212,0.4284935705324441,0.4027839563004974,
cand_89,CNc1cc(F)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-5.916,0.35801271400436063,0.3419021418741644,
cand_90,Cc1cc(Br)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.92,-5.914,0.35755316543642,0.3289489122015064,
cand_91,CNc1cc2c(cc1NC)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,-5.836,0.33984164027624275,0.3228495582624306,
cand_92,CNc1cc(C(F)(F)F)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.95,-6.102,0.4017929560806008,0.38170330827657073,
cand_93,O=C1CCC(N2C(=O)c3cc([N+](=O)[O-])c(C(F)(F)F)cc3C2=O)C(=O)N1,0.86,-6.389,0.4722784572508355,0.40615947323571855,
cand_94,COc1cc(C#N)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-5.975,0.3716838117046337,0.3549580401779252,
cand_95,CNc1cc2c(cc1I)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,-5.979,0.3726184299883845,0.34839823203913955,
cand_96,N#Cc1ccc(N)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.379,0.46978685356446975,0.4486464451540686,
cand_97,CCc1c(N(C)C)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.96,-5.826,0.33760175331005493,0.3240976831776527,
cand_98,NS(=O)(=O)c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.141,0.4112016592783589,0.3926975846108327,
cand_99,Cc1cc(I)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-5.819,0.336038149514066,0.31587586054322203,
cand_100,O=C1CCC(N2C(=O)c3cc(Br)cc(O)c3C2=O)C(=O)N1,0.935,-5.937,0.3628536021619532,0.3392681180214263,
cand_101,NS(=O)(=O)c1ccc2c(c1Br)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.341,0.4603335321412476,0.42580851723065405,
cand_102,Cc1cc(C(N)=O)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.915,-6.481,0.4952501428906749,0.4531538807449676,
cand_103,NS(=O)(=O)c1cc2c(cc1I)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,-6.424,0.4810091400540745,0.4545536373511004,
cand_104,COc1c(C(=O)O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-5.833,0.33916891610855165,0.3137312474004103,
cand_105,O=C1CCC(N2C(=O)c3cc(Cl)cc(Br)c3C2=O)C(=O)N1,0.94,-5.971,0.37075015234067016,0.3485051432002299,
cand_106,COc1cc(Cl)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-5.809,0.33381065520152975,0.31378201588943794,
cand_107,CN(C)c1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.97,-6.01,0.3798935676569098,0.3684967606272025,
cand_108,NC(=O)c1cc(O)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.905,-6.897,0.5979666649559989,0.541159831785179,
cand_109,CNc1ccc(C(F)(F)F)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.9,-5.956,0.3672575719054451,0.3305318147149006,
cand_110,NC(=O)c1ccc([N+](=O)[O-])c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.87,-5.986,0.3742563012920921,0.3256029821241201,
cand_111,O=C1CCC(N2C(=O)c3cc(Cl)cc(C(=O)O)c3C2=O)C(=O)N1,0.95,-6.102,0.4017929560806008,0.38170330827657073,
cand_112,CNc1cc(S(N)(=O)=O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,-6.675,0.5436386872370788,0.5083021725666687,
cand_113,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.915,-6.557,0.5142461430656132,0.47053522090503613,
cand_114,COc1ccc2c(c1C(N)=O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-6.274,0.443739260858835,0.4171149052073049,
cand_115,CCc1cc2c(cc1C(=O)O)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.159,0.41556658557814696,0.384399091659786,
cand_116,O=C1CCC(N2C(=O)c3ccc(C(=O)O)c(C(=O)O)c3C2=O)C(=O)N1,0.945,-6.323,0.4558651649008342,0.4307925808312883,
cand_117,Nc1cc(Cl)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.97,-5.973,0.37121686178310914,0.36008035592961585,
cand_118,NS(=O)(=O)c1cc(I)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.94,-6.268,0.44225875669050985,0.41572323128907923,
cand_119,NC(=O)c1ccc(N)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.448,0.4870029285414583,0.450477708900849,
cand_120,CNc1ccc2c(c1OC)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-5.855,0.3441171587921864,0.3200289576767334,
cand_121,O=C1CCC(N2C(=O)c3ccc(Br)c(Cl)c3C2=O)C(=O)N1,0.935,-6.059,0.3915027150842438,0.366055038603768,
cand_122,O=C1CCC(N2C(=O)c3ccc(I)c(I)c3C2=O)C(=O)N1,0.96,-5.81,0.3340330732481796,0.3206717503182524,
cand_123,O=C1CCC(N2C(=O)c3ccc(C(F)(F)F)cc3C2=O)C(=O)N1,0.985,-6.12,0.4061268970658573,0.40003499360986944,
cand_124,CCc1c(NC)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-5.692,0.3083168472451772,0.2944425891191442,
cand_125,COc1c(S(N)(=O)=O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.91,-6.114,0.4046805889780738,0.3682593359700472,
cand_126,COc1c(C(N)=O)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.905,-6.125,0.40733340004593027,0.3686367270415669,
cand_127,N#Cc1ccc2c(c1F)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.955,-6.574,0.5184915624537035,0.49515944214328683,
cand_128,O=C1CCC(N2C(=O)c3cc(Cl)cc(F)c3C2=O)C(=O)N1,0.96,-6.045,0.3881726309982629,0.3726457257583323,
cand_129,CCc1cc(C(F)(F)F)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.93,-6.398,0.4745220855225069,0.44130553953593143,
cand_130,O=C1CCC(N2C(=O)c3cc(Cl)c(I)cc3C2=O)C(=O)N1,0.935,-5.823,0.3369312000745631,0.3150306720697165,
cand_131,Nc1ccc2c(c1Br)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.92,-5.859,0.3450205230229006,0.31741888118106854,
cand_132,COc1c(N(C)C)ccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,-5.849,0.3427642250070577,0.320484550381599,
cand_133,CCc1cc(NC)c2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-5.891,0.35228734517170474,0.3258657942838269,
cand_134,N#Cc1cc2c(c(S(N)(=O)=O)c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.935,-6.314,0.45363359732572034,0.42414741349954854,
cand_135,Nc1ccc(Cl)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.925,-6.004,0.3784811430723889,0.3500950573419597,
cand_136,NS(=O)(=O)c1cc2c(c(C(F)(F)F)c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,-6.387,0.4717800220196324,0.44583212080855256,
cand_137,COc1cc(C(=O)O)cc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,-6.079,0.39627748369828353,0.3744822220948779,
cand_138,CCc1cc2c(cc1C)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.945,-6.099,0.40107210287025535,0.37901313721239127,
cand_139,O=C1CCC(N2C(=O)c3cc(I)cc(F)c3C2=O)C(=O)N1,0.925,-5.879,0.3495540512171878,0.32333749737589873,
cand_140,CCc1ccc2c(c1N(C)C)C(=O)N(C1CCC(=O)NC1=O)C2=O,0.905,-5.516,0.2720988176402692,0.24624942996444366,
